Client_Num,Customer_Age,Gender,Dependent_Count,Education_Level,Marital_Status,state_cd,Zipcode,Car_Owner,House_Owner,Personal_loan,contact,Customer_Job,Income,Cust_Satisfaction_Score
720180633,40,F,4,Unknown,Married,TX,91750,Yes,no,no,Cellular,Businessman,51104.0,3.0
720181758,44,F,5,High School,Single,TX,91750,No,yes,no,Cellular,Selfemployeed,2565.0,5.0
720182658,56,M,3,Graduate,Married,TX,91750,No,yes,no,Cellular,Retirees,64277.0,5.0
720185058,57,F,2,Uneducated,Married,CA,91750,Yes,yes,no,Cellular,Selfemployeed,5525.0,3.0
720186258,59,M,1,Graduate,Married,CA,91750,No,no,yes,Cellular,Govt,51407.0,5.0
720188508,43,M,5,Graduate,Unknown,CA,91750,Yes,no,no,Cellular,Selfemployeed,49479.0,5.0
720190083,38,F,0,High School,Single,NY,91750,Yes,no,no,Cellular,Govt,28745.0,5.0
720190908,49,M,2,Uneducated,Married,NY,91750,No,yes,no,Cellular,White-Collar,74653.0,5.0
720191883,60,F,2,High School,Married,NJ,91750,Yes,no,no,Unknown,Blue-Collar,10524.0,4.0
720193533,46,F,4,Post-Graduate,Married,NY,91750,No,yes,no,Cellular,White-Collar,36662.0,4.0
720196158,40,F,2,Graduate,Unknown,NY,91750,Yes,yes,no,Unknown,Govt,36592.0,3.0
720197058,40,F,2,High School,Single,CA,91750,No,no,no,Unknown,Govt,28672.0,5.0
720198183,37,M,3,Uneducated,Unknown,TX,91750,Yes,no,no,Cellular,Govt,110128.0,3.0
720201033,34,F,1,High School,Single,CA,91750,No,no,no,Cellular,Selfemployeed,1250.0,4.0
720202008,52,F,1,High School,Married,TX,91750,No,yes,yes,Cellular,Govt,59555.0,4.0
720204558,48,M,3,Post-Graduate,Married,NV,91750,No,yes,no,Cellular,Businessman,70158.0,4.0
720205608,52,M,2,High School,Single,IA,91750,Yes,no,no,Cellular,Retirees,64902.0,4.0
720206658,35,F,4,Graduate,Single,CA,91750,Yes,yes,no,Cellular,Blue-Collar,16293.0,4.0
720210483,44,M,2,Uneducated,Married,CA,91750,No,yes,no,Cellular,Govt,91441.0,5.0
720211533,30,M,0,Unknown,Single,NY,91750,Yes,yes,yes,Unknown,White-Collar,75048.0,5.0
720212508,55,F,2,Graduate,Married,FL,91750,No,yes,no,Cellular,Retirees,36382.0,5.0
720214833,36,F,1,High School,Single,NJ,91750,No,no,no,Cellular,Blue-Collar,10475.0,5.0
720216108,53,F,1,Graduate,Single,FL,91750,Yes,no,no,Cellular,Businessman,30575.0,3.0
720218658,38,M,3,Post-Graduate,Married,CA,91750,Yes,yes,no,Telephone,Blue-Collar,65595.0,5.0
720219633,50,F,0,Uneducated,Single,TX,91750,Yes,yes,no,Cellular,White-Collar,50493.0,4.0
720228708,45,F,3,Unknown,Single,NY,91750,Yes,yes,no,Cellular,Selfemployeed,11508.0,4.0
720231108,44,F,2,Graduate,Unknown,NV,91750,No,yes,no,Cellular,Govt,34325.0,4.0
720234708,42,F,4,High School,Single,FL,91750,Yes,yes,no,Cellular,Businessman,27340.0,4.0
720235608,38,M,1,Graduate,Married,CA,91750,No,yes,no,Cellular,Govt,64120.0,5.0
720236433,38,M,1,Unknown,Married,TX,91750,Yes,yes,no,Cellular,Selfemployeed,59642.0,4.0
720237408,53,F,2,High School,Single,TX,91750,No,yes,yes,Unknown,Businessman,193515.0,5.0
720241758,51,F,2,Unknown,Single,NY,91750,No,no,no,Cellular,Blue-Collar,13406.0,5.0
720242733,37,F,2,Graduate,Single,TX,91750,No,no,no,Telephone,Selfemployeed,40969.0,5.0
720243933,48,F,2,Unknown,Single,CA,91750,No,no,no,Cellular,White-Collar,32474.0,4.0
720244983,37,M,2,Uneducated,Single,FL,91750,No,yes,no,Telephone,Selfemployeed,14975.0,4.0
720247158,51,M,4,High School,Single,TX,91750,Yes,no,no,Cellular,Govt,42224.0,5.0
720248208,45,F,4,Graduate,Married,PA,91750,No,yes,no,Cellular,Selfemployeed,14975.0,4.0
720249183,38,M,0,Uneducated,Married,NJ,91750,Yes,yes,no,Cellular,Blue-Collar,65653.0,5.0
720250158,39,F,4,Unknown,Married,TX,91750,No,yes,no,Cellular,Selfemployeed,14975.0,3.0
720251358,29,F,1,Uneducated,Single,CA,91750,No,no,no,Unknown,Selfemployeed,25512.0,3.0
720252858,45,F,4,Unknown,Married,TX,91750,No,yes,yes,Cellular,Selfemployeed,36975.0,3.0
720253908,44,F,4,Doctorate,Married,NY,91750,Yes,yes,no,Unknown,Selfemployeed,14975.0,5.0
720254883,47,F,1,Uneducated,Married,NY,91750,Yes,yes,yes,Cellular,Retirees,28533.0,4.0
720256158,39,F,2,High School,Married,NJ,91750,Yes,yes,no,Cellular,Retirees,56287.0,4.0
720258183,57,M,1,Graduate,Single,NJ,91750,No,no,no,Cellular,White-Collar,99250.0,4.0
720259308,64,F,0,High School,Married,NY,91750,Yes,no,no,Cellular,Govt,45433.0,3.0
720260433,57,M,1,Graduate,Married,NJ,91750,Yes,no,no,Unknown,Businessman,100206.0,4.0
720264783,53,F,2,Unknown,Single,CA,91750,No,yes,no,Unknown,Blue-Collar,13984.0,5.0
720267033,49,F,2,Uneducated,Married,FL,91750,Yes,no,no,Cellular,Businessman,26321.0,4.0
720269283,53,F,1,Graduate,Married,NY,91750,Yes,no,no,Cellular,Blue-Collar,58849.0,4.0
720270633,59,M,0,Graduate,Married,NJ,91750,Yes,no,no,Unknown,Retirees,31726.0,4.0
720272958,39,F,2,Graduate,Married,NJ,91750,No,yes,no,Cellular,Selfemployeed,5525.0,5.0
720274158,56,F,2,High School,Single,FL,91750,No,yes,yes,Cellular,Selfemployeed,44228.0,4.0
720275358,36,F,2,High School,Single,NJ,91750,No,no,no,Unknown,White-Collar,28308.0,3.0
720281508,57,M,2,Post-Graduate,Married,CA,91750,No,no,yes,Cellular,Selfemployeed,71618.0,5.0
720282558,47,F,3,Graduate,Unknown,NY,91750,Yes,yes,no,Unknown,Blue-Collar,33207.0,4.0
720283758,60,F,1,Graduate,Married,TX,91750,Yes,no,no,Cellular,Blue-Collar,15687.0,3.0
720286908,49,M,3,Graduate,Single,TX,91750,No,yes,no,Cellular,White-Collar,40303.0,5.0
720289533,38,M,3,Graduate,Single,NY,91750,Yes,no,no,Cellular,Blue-Collar,67650.0,4.0
720292983,44,M,4,Unknown,Unknown,CA,91750,No,yes,no,Cellular,Govt,86177.0,4.0
720294258,39,M,4,Post-Graduate,Single,CA,91750,Yes,no,no,Cellular,Govt,72094.0,4.0
720296808,51,F,1,Doctorate,Single,NY,91750,Yes,yes,no,Unknown,Selfemployeed,29581.0,4.0
720299283,43,F,5,Unknown,Single,CA,91750,No,no,no,Cellular,Retirees,59696.0,4.0
720301458,27,F,0,Graduate,Married,FL,91750,Yes,yes,no,Cellular,Blue-Collar,34145.0,4.0
720302883,43,M,3,High School,Single,NY,91750,Yes,no,no,Cellular,White-Collar,69649.0,4.0
720303933,49,M,3,High School,Single,FL,91750,No,yes,yes,Telephone,Businessman,66871.0,4.0
720306408,40,M,2,Uneducated,Married,TX,91750,No,yes,no,Cellular,Businessman,119833.0,5.0
720307683,47,M,3,High School,Single,CA,91750,No,yes,no,Cellular,Govt,64729.0,3.0
720310458,51,F,2,Doctorate,Single,TX,91750,Yes,yes,no,Cellular,Selfemployeed,14975.0,4.0
720313083,33,F,1,Graduate,Single,CA,91750,No,no,no,Unknown,Selfemployeed,31066.0,5.0
720314583,49,F,2,Graduate,Unknown,CA,91750,Yes,no,no,Unknown,Selfemployeed,11078.0,3.0
720315933,46,M,2,Unknown,Single,CA,91750,Yes,no,no,Cellular,Businessman,94339.0,5.0
720317658,37,M,3,Unknown,Single,TX,91750,Yes,yes,no,Unknown,Govt,108936.0,3.0
720322008,34,M,2,High School,Married,NJ,91750,No,no,no,Cellular,Businessman,68392.0,4.0
720323208,43,M,3,Unknown,Single,TX,91750,No,no,no,Cellular,White-Collar,88342.0,4.0
720326733,45,F,4,Graduate,Married,TX,91750,Yes,yes,no,Cellular,Businessman,41674.0,5.0
720328008,35,M,0,Unknown,Single,CA,91750,Yes,no,no,Cellular,Selfemployeed,66572.0,4.0
720328983,44,M,4,Graduate,Single,CA,91750,No,yes,no,Cellular,White-Collar,105677.0,5.0
720330558,49,F,4,Graduate,Single,NY,91750,Yes,yes,no,Cellular,Selfemployeed,20674.0,5.0
720333783,41,F,1,Graduate,Single,CA,91750,Yes,yes,no,Cellular,Govt,42860.0,5.0
720334833,49,M,1,High School,Unknown,CA,91750,Yes,no,no,Telephone,Businessman,75363.0,4.0
720336708,46,F,5,High School,Married,CA,91750,No,yes,no,Cellular,Selfemployeed,14975.0,3.0
720338658,39,F,2,Uneducated,Married,NY,91750,Yes,no,no,Cellular,Govt,34138.0,5.0
720339558,55,F,2,Unknown,Single,TX,91750,Yes,yes,no,Cellular,Selfemployeed,44386.0,3.0
720340383,53,M,1,High School,Unknown,NY,91750,No,no,yes,Cellular,Blue-Collar,48186.0,4.0
720344658,51,F,0,High School,Married,IA,91750,Yes,no,no,Unknown,Selfemployeed,14975.0,5.0
720348933,40,F,1,Graduate,Married,NY,91750,No,no,no,Unknown,Selfemployeed,34484.0,3.0
720349983,50,M,4,Graduate,Married,TX,91750,Yes,yes,no,Cellular,Selfemployeed,70053.0,4.0
720352533,65,M,2,Graduate,Married,CA,91750,No,no,no,Unknown,Selfemployeed,14975.0,3.0
720353808,53,M,3,Graduate,Unknown,CA,91750,Yes,yes,no,Cellular,White-Collar,118167.0,3.0
720356133,38,F,2,Uneducated,Single,NY,91750,No,yes,no,Cellular,Businessman,186219.0,5.0
720357483,44,M,3,High School,Single,FL,91750,No,no,no,Cellular,Selfemployeed,50623.0,5.0
720362058,59,F,2,Uneducated,Married,CA,91750,Yes,yes,no,Cellular,Businessman,18834.0,5.0
720363258,47,F,3,Post-Graduate,Single,TX,91750,No,yes,no,Cellular,Retirees,47446.0,4.0
720364158,37,M,3,Graduate,Unknown,NJ,91750,No,yes,yes,Cellular,Retirees,57524.0,5.0
720370533,27,F,1,Graduate,Single,FL,91750,No,no,no,Cellular,Selfemployeed,2565.0,3.0
720371733,50,F,1,Uneducated,Single,CA,91750,No,yes,no,Cellular,Govt,13246.0,5.0
720372483,46,M,3,Unknown,Single,CA,90275,Yes,no,no,Telephone,Businessman,177447.0,4.0
720374808,43,M,3,Graduate,Unknown,FL,91750,No,yes,no,Cellular,Selfemployeed,72300.0,4.0
720376008,41,F,3,Graduate,Married,TX,91750,Yes,yes,yes,Cellular,Govt,20630.0,5.0
720377433,47,M,2,Graduate,Married,NY,91750,No,no,no,Cellular,Retirees,70048.0,5.0
720379533,35,F,3,Unknown,Single,NY,91750,Yes,no,no,Cellular,Selfemployeed,21036.0,5.0
720384633,42,F,1,High School,Married,FL,91750,Yes,no,no,Cellular,Blue-Collar,37026.0,5.0
720385608,46,M,2,Graduate,Single,TX,91750,Yes,yes,no,Cellular,Businessman,161669.0,4.0
720389283,57,M,2,Unknown,Married,TX,91750,Yes,yes,no,Cellular,Selfemployeed,89310.0,4.0
720392433,54,F,3,Graduate,Single,CA,91750,No,no,no,Unknown,Govt,17365.0,5.0
720398958,41,F,5,High School,Married,NY,91750,No,yes,no,Cellular,Selfemployeed,58258.0,5.0
720401658,51,F,1,Graduate,Married,TX,91750,No,yes,no,Unknown,White-Collar,19657.0,4.0
720403008,56,M,3,High School,Married,NY,91750,No,yes,no,Cellular,Selfemployeed,85405.0,3.0
720406233,56,F,1,High School,Married,TX,91750,No,yes,no,Unknown,Businessman,15454.0,5.0
720408708,67,M,0,Graduate,Married,NY,91750,No,no,no,Cellular,Govt,50508.0,4.0
720409608,39,F,3,Graduate,Married,FL,91750,Yes,yes,no,Unknown,Selfemployeed,14975.0,4.0
720411183,35,F,3,Graduate,Single,TX,91750,No,yes,no,Unknown,Blue-Collar,34341.0,4.0
720412308,45,M,5,Graduate,Married,TX,91750,Yes,no,no,Cellular,Govt,105595.0,5.0
720413658,39,F,3,High School,Married,FL,91750,No,no,yes,Cellular,Businessman,199942.0,4.0
720414558,41,M,3,High School,Married,TX,91750,No,no,no,Cellular,Govt,79829.0,5.0
720415833,46,M,0,Graduate,Single,CA,90025,No,no,no,Telephone,Businessman,183271.0,4.0
720418383,46,M,3,Unknown,Single,TX,91750,Yes,no,yes,Telephone,White-Collar,81387.0,4.0
720419358,38,M,2,High School,Single,NY,91750,No,no,no,Cellular,Selfemployeed,68239.0,4.0
720422358,44,M,3,High School,Married,FL,91750,Yes,no,no,Cellular,White-Collar,104014.0,3.0
720424608,50,F,3,Uneducated,Married,NY,91750,No,yes,no,Cellular,Selfemployeed,12150.0,4.0
720425508,59,M,0,Unknown,Unknown,FL,91750,No,yes,no,Cellular,Businessman,116337.0,5.0
720426708,33,F,1,High School,Married,TX,91750,No,no,no,Cellular,Selfemployeed,2565.0,5.0
720427683,36,F,3,Unknown,Married,FL,91750,No,no,no,Unknown,Blue-Collar,22948.0,4.0
720430083,49,F,2,Unknown,Single,NY,91750,No,yes,no,Cellular,Govt,45150.0,4.0
720431433,37,F,2,High School,Single,FL,91750,Yes,no,no,Cellular,Blue-Collar,13307.0,5.0
720432858,44,F,3,Graduate,Married,CA,91750,No,yes,no,Telephone,Retirees,37713.0,3.0
720436008,51,F,3,Graduate,Single,CA,91750,Yes,no,yes,Cellular,Businessman,53335.0,5.0
720437358,44,F,2,Post-Graduate,Married,NY,91750,Yes,no,no,Unknown,Govt,39222.0,3.0
720439533,54,M,0,High School,Single,NY,91750,No,no,no,Cellular,Govt,86985.0,4.0
720440583,39,F,2,Graduate,Married,CA,91750,Yes,yes,no,Cellular,White-Collar,18620.0,3.0
720443358,46,M,3,Graduate,Married,FL,91750,Yes,no,no,Cellular,Selfemployeed,101393.0,5.0
720444408,52,F,2,Graduate,Married,NJ,91750,Yes,yes,no,Cellular,Blue-Collar,30135.0,5.0
720445533,34,F,2,Unknown,Single,NJ,91750,Yes,no,no,Unknown,Selfemployeed,11114.0,4.0
720446508,44,F,3,Uneducated,Single,NY,91750,Yes,yes,no,Cellular,Businessman,31413.0,5.0
720449208,36,M,3,Graduate,Single,CA,91750,No,yes,no,Telephone,Businessman,76929.0,5.0
720450108,38,F,2,Uneducated,Single,CA,91750,Yes,yes,no,Cellular,Selfemployeed,14975.0,4.0
720452508,49,F,2,Doctorate,Married,NY,91750,No,yes,no,Cellular,Blue-Collar,43625.0,5.0
720454158,46,F,2,Graduate,Unknown,FL,91750,No,yes,no,Cellular,Govt,32915.0,4.0
720457608,32,M,1,Unknown,Married,FL,91750,Yes,no,no,Cellular,Retirees,57021.0,3.0
720458883,40,F,2,Graduate,Married,TX,91750,Yes,no,no,Unknown,Businessman,172584.0,4.0
720460083,50,F,4,Uneducated,Single,CA,91750,No,no,no,Cellular,Businessman,23366.0,3.0
720462633,34,F,3,Graduate,Single,TX,91750,No,yes,no,Unknown,Selfemployeed,16520.0,5.0
720463833,48,M,3,Unknown,Single,TX,91750,Yes,yes,no,Cellular,Businessman,90148.0,4.0
720466383,30,F,0,High School,Single,FL,91750,Yes,yes,no,Cellular,Selfemployeed,9535.0,3.0
720467583,54,F,3,Graduate,Single,NV,91750,No,yes,no,Cellular,Businessman,34567.0,5.0
720470133,44,M,4,Unknown,Single,NJ,91750,No,yes,no,Cellular,Retirees,69275.0,5.0
720471108,49,M,3,High School,Married,FL,91750,No,no,no,Cellular,Businessman,119902.0,3.0
720473433,50,M,2,Graduate,Married,FL,91750,Yes,yes,no,Cellular,Govt,87179.0,5.0
720474408,55,M,3,Uneducated,Single,NY,91750,No,yes,no,Telephone,Blue-Collar,114260.0,5.0
720475233,32,M,0,Graduate,Single,FL,91750,Yes,yes,no,Cellular,Selfemployeed,14975.0,5.0
720476733,40,F,5,Unknown,Single,CA,91750,No,no,no,Cellular,Selfemployeed,5525.0,5.0
720479058,53,F,1,Uneducated,Married,NY,91750,No,no,no,Cellular,Govt,59625.0,4.0
720480183,57,M,3,Doctorate,Married,NY,91750,Yes,no,no,Cellular,Blue-Collar,83009.0,5.0
720482583,59,M,1,Unknown,Married,CA,91750,No,no,yes,Cellular,White-Collar,70220.0,4.0
720484908,32,F,0,High School,Single,TX,91750,No,no,no,Telephone,Selfemployeed,14975.0,5.0
720486408,39,M,3,High School,Single,CA,91750,No,no,no,Telephone,Businessman,62469.0,4.0
720487308,37,F,4,Graduate,Married,NJ,91750,No,yes,yes,Telephone,Businessman,52789.0,5.0
720491958,27,M,1,Graduate,Single,TX,91750,No,no,no,Cellular,Blue-Collar,56933.0,5.0
720494058,53,M,3,Graduate,Single,TX,91750,No,yes,no,Cellular,Businessman,78084.0,5.0
720496158,42,F,2,Doctorate,Single,CA,91750,Yes,no,no,Cellular,White-Collar,48111.0,4.0
720497958,54,F,1,Graduate,Married,CA,91750,No,yes,no,Unknown,Retirees,16049.0,4.0
720503508,49,M,3,Graduate,Married,NY,91750,No,no,no,Cellular,White-Collar,96192.0,4.0
720504633,33,F,0,Graduate,Married,NJ,91750,Yes,no,no,Cellular,Selfemployeed,5225.0,3.0
720507108,64,M,1,Graduate,Single,TX,91750,Yes,yes,yes,Unknown,Govt,25889.0,5.0
720508233,59,F,2,Uneducated,Married,NY,91750,No,no,no,Unknown,Selfemployeed,18047.0,4.0
720509433,60,F,0,Graduate,Single,NY,91750,No,no,no,Cellular,Selfemployeed,41915.0,5.0
720510333,52,M,2,Post-Graduate,Married,FL,91750,No,no,no,Cellular,Businessman,69168.0,3.0
720511608,48,F,2,Uneducated,Unknown,FL,91750,No,no,no,Cellular,Retirees,19744.0,4.0
720512433,56,M,4,High School,Single,TX,91750,No,yes,no,Cellular,Govt,105479.0,3.0
720513333,53,M,3,High School,Single,CA,91750,Yes,no,no,Unknown,Blue-Collar,82768.0,5.0
720515883,46,F,5,High School,Married,TX,91750,No,no,no,Cellular,Businessman,234476.0,5.0
720518283,54,M,2,Unknown,Married,CA,91750,No,yes,no,Cellular,White-Collar,99794.0,4.0
720519333,40,F,3,Uneducated,Single,CA,91750,No,yes,no,Cellular,Selfemployeed,30375.0,4.0
720520308,57,F,1,Unknown,Married,NY,91750,Yes,no,no,Unknown,Govt,27287.0,5.0
720521808,26,M,0,High School,Single,CA,91750,No,no,no,Cellular,Selfemployeed,14975.0,5.0
720522633,41,M,3,Graduate,Single,FL,91750,No,yes,no,Cellular,Businessman,111478.0,5.0
720527058,57,F,3,Graduate,Single,CA,91750,No,yes,no,Cellular,Businessman,58436.0,4.0
720529308,60,F,1,Unknown,Married,NY,91750,No,no,no,Cellular,Selfemployeed,16162.0,5.0
720531633,49,F,0,Post-Graduate,Single,TX,91750,No,yes,yes,Unknown,Blue-Collar,31321.0,4.0
720532908,63,F,0,Unknown,Married,NJ,91750,No,no,no,Cellular,Blue-Collar,33970.0,3.0
720535008,41,M,3,Graduate,Married,TX,91750,No,no,no,Unknown,Businessman,140202.0,4.0
720537633,53,M,2,Unknown,Married,FL,91750,Yes,yes,no,Cellular,Blue-Collar,87680.0,4.0
720539583,47,M,2,Graduate,Married,NJ,91750,Yes,no,no,Cellular,White-Collar,151630.0,5.0
720540708,34,F,3,Post-Graduate,Single,FL,91750,No,yes,no,Unknown,Selfemployeed,9535.0,5.0
720541758,58,F,2,High School,Single,TX,91750,No,no,no,Cellular,White-Collar,40896.0,4.0
720547533,33,M,2,Graduate,Married,NY,91750,Yes,no,no,Cellular,Retirees,58545.0,4.0
720551733,34,F,3,Graduate,Married,TX,91750,Yes,no,yes,Telephone,Selfemployeed,30999.0,4.0
720553158,36,M,1,Uneducated,Single,NJ,91750,Yes,yes,no,Cellular,White-Collar,89561.0,5.0
720555483,42,F,4,Graduate,Married,FL,91750,No,no,no,Cellular,Selfemployeed,50295.0,5.0
720557883,40,F,3,Post-Graduate,Single,TX,91750,No,no,no,Unknown,Businessman,207814.0,5.0
720559908,41,M,4,Uneducated,Single,IA,91750,No,no,no,Cellular,Businessman,84531.0,4.0
720562008,62,F,0,High School,Single,CA,91750,No,yes,no,Telephone,White-Collar,32203.0,3.0
720563058,38,M,1,High School,Single,TX,91750,Yes,no,no,Cellular,Businessman,52603.0,5.0
720563958,49,M,0,Uneducated,Married,NY,91750,No,yes,no,Cellular,Govt,62941.0,4.0
720565458,43,M,2,Graduate,Single,TX,91750,No,no,no,Cellular,Selfemployeed,100919.0,4.0
720568083,51,F,3,Graduate,Single,CA,91750,No,no,no,Cellular,Retirees,27302.0,4.0
720570333,42,M,5,Unknown,Married,NY,91750,Yes,yes,no,Cellular,Blue-Collar,78265.0,4.0
720572508,41,F,2,Post-Graduate,Married,TX,91750,No,yes,no,Cellular,Selfemployeed,5525.0,4.0
720575058,50,F,3,Unknown,Single,NY,91750,No,no,no,Cellular,Govt,55619.0,4.0
720578058,54,F,2,Graduate,Married,NJ,91750,No,yes,no,Cellular,Selfemployeed,50312.0,4.0
720580383,54,F,4,Unknown,Married,CA,91750,Yes,yes,no,Unknown,Govt,39669.0,4.0
720582558,36,M,3,High School,Married,MI,91750,Yes,yes,no,Unknown,Businessman,93503.0,4.0
720585183,52,F,3,Graduate,Married,CA,91750,Yes,no,no,Unknown,Businessman,39968.0,4.0
720589008,37,F,4,High School,Single,NJ,91750,No,no,no,Cellular,White-Collar,57623.0,4.0
720590058,43,F,3,Unknown,Married,CA,91750,Yes,no,no,Cellular,Govt,32905.0,4.0
720592533,43,F,3,Unknown,Married,NY,91750,No,yes,no,Cellular,Blue-Collar,29350.0,4.0
720593583,46,M,3,High School,Married,NY,91750,Yes,no,no,Cellular,Businessman,94626.0,4.0
720595083,46,M,2,High School,Married,TX,91750,No,no,no,Cellular,Govt,67048.0,4.0
720597108,51,M,3,Doctorate,Single,TX,91750,Yes,no,yes,Cellular,Blue-Collar,113288.0,4.0
720598308,42,F,3,Uneducated,Married,CA,91750,Yes,yes,no,Unknown,Selfemployeed,14975.0,3.0
720599658,44,M,3,Graduate,Unknown,TX,91750,No,no,no,Cellular,Govt,93179.0,4.0
720600858,49,F,3,Graduate,Single,NY,91750,No,no,yes,Cellular,Govt,40549.0,4.0
720603558,40,F,3,Graduate,Single,CA,91750,Yes,yes,yes,Cellular,Govt,27947.0,4.0
720605808,47,F,5,Uneducated,Unknown,TX,91750,Yes,yes,yes,Unknown,Selfemployeed,2565.0,4.0
720608658,56,F,2,High School,Single,FL,91750,Yes,yes,no,Unknown,Businessman,236058.0,4.0
720610008,44,F,2,Graduate,Married,TX,91750,No,yes,no,Cellular,Selfemployeed,12150.0,4.0
720611058,42,F,1,Unknown,Single,NY,91750,No,yes,no,Cellular,Selfemployeed,14975.0,3.0
720612333,56,F,2,Unknown,Married,TX,91750,Yes,no,yes,Cellular,Businessman,31590.0,4.0
720614658,45,F,2,Uneducated,Single,CT,91750,No,yes,no,Telephone,White-Collar,44248.0,3.0
720615708,32,F,1,Graduate,Married,NY,91750,No,yes,no,Cellular,Selfemployeed,10455.0,4.0
720616908,45,M,2,Graduate,Single,FL,91750,Yes,yes,no,Unknown,Govt,45285.0,4.0
720618033,50,M,3,Uneducated,Single,CA,90706,No,yes,no,Cellular,Businessman,186412.0,4.0
720620058,60,F,0,Uneducated,Single,NY,91750,No,no,no,Cellular,Blue-Collar,19195.0,4.0
720621408,41,F,4,Unknown,Married,TX,91750,No,yes,no,Telephone,Businessman,163183.0,4.0
720626058,49,F,0,Post-Graduate,Married,TX,91750,Yes,yes,no,Cellular,Businessman,15439.0,5.0
720633558,49,M,3,Uneducated,Married,TX,91750,No,yes,no,Cellular,Businessman,184551.0,4.0
720634683,44,F,2,Graduate,Single,CA,91750,No,yes,no,Cellular,Govt,27828.0,5.0
720635883,52,F,1,Doctorate,Married,TX,91750,No,yes,no,Unknown,Businessman,33390.0,3.0
720637008,49,F,4,Unknown,Married,TX,91750,Yes,no,no,Cellular,Selfemployeed,35534.0,5.0
720638283,52,M,2,High School,Married,TX,91750,Yes,no,yes,Cellular,Govt,68953.0,5.0
720639783,48,F,4,Graduate,Married,TX,91750,Yes,yes,no,Cellular,Blue-Collar,29738.0,4.0
720642633,65,F,1,High School,Married,NJ,91750,No,no,no,Cellular,Businessman,43319.0,3.0
720644883,46,M,3,Graduate,Married,CA,91750,No,no,no,Cellular,Blue-Collar,93250.0,3.0
720648483,54,F,2,Doctorate,Married,NY,91750,No,yes,no,Unknown,Govt,16456.0,4.0
720650208,31,F,2,Unknown,Single,MI,91750,No,yes,no,Unknown,Selfemployeed,14975.0,4.0
720654183,41,F,3,Unknown,Married,CA,91750,No,yes,no,Unknown,White-Collar,22560.0,5.0
720655833,49,M,3,Graduate,Unknown,TX,91750,No,yes,no,Cellular,Govt,87137.0,5.0
720656883,61,M,2,High School,Single,FL,91750,No,yes,yes,Cellular,Selfemployeed,70360.0,3.0
720659283,52,F,3,Graduate,Single,TX,91750,Yes,yes,yes,Unknown,Selfemployeed,18331.0,5.0
720660558,42,M,3,Uneducated,Married,TX,91750,No,yes,no,Cellular,Selfemployeed,77654.0,5.0
720662508,65,F,0,Graduate,Married,NJ,91750,Yes,yes,no,Unknown,Selfemployeed,19465.0,4.0
720666333,55,F,1,Uneducated,Single,NY,91750,No,no,no,Cellular,White-Collar,18012.0,4.0
720667383,37,M,4,Doctorate,Single,CA,91750,Yes,no,no,Cellular,Govt,74102.0,3.0
720668358,49,F,4,High School,Married,CA,91750,Yes,yes,no,Unknown,Blue-Collar,15597.0,5.0
720670458,56,F,0,Unknown,Single,CA,91750,No,yes,no,Unknown,Retirees,38015.0,3.0
720673008,50,F,1,Uneducated,Married,CA,91750,No,yes,no,Unknown,Blue-Collar,15515.0,4.0
720674133,45,F,3,Graduate,Single,TX,91750,No,no,no,Cellular,Selfemployeed,14975.0,5.0
720676158,55,M,1,High School,Single,TX,91750,No,yes,no,Unknown,Govt,96272.0,4.0
720677733,45,F,3,High School,Married,NY,91750,Yes,yes,no,Unknown,Govt,30189.0,5.0
720680058,43,F,5,Graduate,Single,CA,91750,Yes,no,no,Unknown,Selfemployeed,7865.0,4.0
720682308,43,M,5,Unknown,Single,TX,91750,No,yes,no,Cellular,Businessman,77639.0,3.0
720683958,47,F,4,Graduate,Single,CA,91750,Yes,yes,no,Cellular,Govt,49646.0,4.0
720686583,63,M,1,Graduate,Single,UT,91750,Yes,no,no,Cellular,White-Collar,64871.0,4.0
720688158,57,F,3,High School,Married,NJ,91750,Yes,yes,no,Telephone,White-Collar,32132.0,4.0
720689583,36,M,4,Uneducated,Married,NJ,91750,No,no,no,Cellular,White-Collar,100448.0,5.0
720690933,44,F,4,Unknown,Unknown,TX,91750,No,yes,no,Cellular,Blue-Collar,56275.0,4.0
720693033,37,F,2,Uneducated,Married,FL,91750,No,yes,no,Cellular,Selfemployeed,2565.0,3.0
720695583,36,F,2,Graduate,Married,CA,91750,No,no,yes,Unknown,Businessman,37299.0,4.0
720696558,41,M,4,Post-Graduate,Married,CA,91750,Yes,no,no,Cellular,Govt,64779.0,4.0
720697908,53,F,2,Uneducated,Single,TX,91750,No,yes,yes,Cellular,Selfemployeed,14975.0,5.0
720698883,42,M,3,High School,Married,CA,91750,No,no,no,Unknown,Businessman,99912.0,3.0
720700008,43,M,3,Post-Graduate,Single,CA,91750,No,no,no,Cellular,Blue-Collar,74188.0,4.0
720706008,44,F,3,High School,Single,NY,91750,No,yes,no,Cellular,Businessman,31411.0,4.0
720707283,53,F,2,High School,Married,CA,91750,No,no,yes,Cellular,Businessman,15603.0,5.0
720708183,39,M,2,Graduate,Married,NJ,91750,No,no,no,Cellular,Govt,77033.0,5.0
720711483,35,F,2,Graduate,Single,CA,91750,Yes,no,no,Cellular,Selfemployeed,30640.0,4.0
720712533,48,M,1,Graduate,Single,NY,91750,No,yes,no,Cellular,White-Collar,104315.0,3.0
